# OpenSignals Text File Format. Version 1
# {"98:D3:11:FE:05:A2": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:11:FE:05:A2", "device connection": "BTH98:D3:11:FE:05:A2", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2026-6-12", "time": "11:50:0.325", "channels": [4, 5], "sensor": ["EMGBITREV", "RAW"], "label": ["A4", "A5"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A4", "A5"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	510	5	
1	0	0	0	0	508	15	
2	0	0	0	0	510	3	
3	0	0	0	0	513	3	
4	0	0	0	0	513	1	
5	0	0	0	0	511	0	
6	0	0	0	0	511	3	
7	0	0	0	0	510	3	
8	0	0	0	0	508	5	
9	0	0	0	0	511	15	
10	0	0	0	0	509	3	
11	0	0	0	0	510	3	
12	0	0	0	0	511	1	
13	0	0	0	0	509	0	
14	0	0	0	0	510	3	
15	0	0	0	0	512	3	
0	0	0	0	0	511	5	
1	0	0	0	0	511	15	
2	0	0	0	0	511	3	
3	0	0	0	0	511	3	
4	0	0	0	0	510	1	
5	0	0	0	0	510	0	
6	0	0	0	0	510	3	
7	0	0	0	0	512	3	
8	0	0	0	0	513	5	
9	0	0	0	0	513	15	
10	0	0	0	0	513	3	
11	0	0	0	0	511	3	
12	0	0	0	0	511	1	
13	0	0	0	0	510	0	
14	0	0	0	0	509	3	
15	0	0	0	0	509	3	
0	0	0	0	0	509	5	
1	0	0	0	0	511	15	
2	0	0	0	0	512	3	
3	0	0	0	0	512	3	
4	0	0	0	0	511	1	
5	0	0	0	0	511	0	
6	0	0	0	0	512	3	
7	0	0	0	0	511	3	
8	0	0	0	0	511	5	
9	0	0	0	0	512	15	
10	0	0	0	0	511	3	
11	0	0	0	0	511	3	
12	0	0	0	0	510	1	
13	0	0	0	0	509	0	
14	0	0	0	0	510	3	
15	0	0	0	0	509	3	
0	0	0	0	0	511	5	
1	0	0	0	0	508	15	
2	0	0	0	0	512	3	
3	0	0	0	0	511	3	
4	0	0	0	0	510	1	
5	0	0	0	0	511	0	
6	0	0	0	0	511	3	
7	0	0	0	0	512	3	
8	0	0	0	0	512	5	
9	0	0	0	0	511	15	
10	0	0	0	0	510	3	
11	0	0	0	0	510	3	
12	0	0	0	0	511	1	
13	0	0	0	0	510	0	
14	0	0	0	0	512	3	
15	0	0	0	0	509	3	
0	0	0	0	0	511	5	
1	0	0	0	0	512	15	
2	0	0	0	0	511	3	
3	0	0	0	0	510	3	
4	0	0	0	0	512	1	
5	0	0	0	0	511	0	
6	0	0	0	0	510	3	
7	0	0	0	0	510	3	
8	0	0	0	0	508	5	
9	0	0	0	0	510	15	
10	0	0	0	0	512	3	
11	0	0	0	0	510	3	
12	0	0	0	0	510	1	
13	0	0	0	0	510	0	
14	0	0	0	0	509	3	
15	0	0	0	0	511	3	
0	0	0	0	0	513	5	
1	0	0	0	0	512	15	
2	0	0	0	0	514	3	
3	0	0	0	0	511	3	
4	0	0	0	0	510	1	
5	0	0	0	0	511	0	
6	0	0	0	0	508	3	
7	0	0	0	0	509	3	
8	0	0	0	0	509	5	
9	0	0	0	0	508	15	
10	0	0	0	0	512	3	
11	0	0	0	0	511	3	
12	0	0	0	0	513	1	
13	0	0	0	0	513	0	
14	0	0	0	0	512	3	
15	0	0	0	0	509	3	
0	0	0	0	0	512	5	
1	0	0	0	0	511	15	
2	0	0	0	0	510	3	
3	0	0	0	0	512	3	
4	0	0	0	0	508	1	
5	0	0	0	0	511	0	
6	0	0	0	0	512	3	
7	0	0	0	0	511	3	
8	0	0	0	0	509	5	
9	0	0	0	0	510	15	
10	0	0	0	0	510	3	
11	0	0	0	0	512	3	
12	0	0	0	0	511	1	
13	0	0	0	0	512	0	
14	0	0	0	0	511	3	
15	0	0	0	0	510	3	
0	0	0	0	0	510	5	
1	0	0	0	0	510	15	
2	0	0	0	0	512	3	
3	0	0	0	0	510	3	
4	0	0	0	0	510	1	
5	0	0	0	0	511	0	
6	0	0	0	0	511	3	
7	0	0	0	0	510	3	
8	0	0	0	0	512	5	
9	0	0	0	0	511	15	
10	0	0	0	0	510	3	
11	0	0	0	0	510	3	
12	0	0	0	0	512	1	
13	0	0	0	0	511	0	
14	0	0	0	0	510	3	
15	0	0	0	0	510	3	
0	0	0	0	0	510	5	
1	0	0	0	0	511	15	
2	0	0	0	0	513	3	
3	0	0	0	0	512	3	
4	0	0	0	0	510	1	
